measurement_id,case_id,sensor_position,asset_type,bearing_model,fault_origin,fixed_speed,sampling_rate,rpm,signal_length,unit,ftf_multiple,bpf_multiple,bpfo_multiple,bpfi_multiple,Bearing_health_state,mean,std,rms,peak,peak_to_peak,crest_factor,skewness,kurtosis,shape_factor,impulse_factor,p5,p25,p75,p95,iqr,fft_mean,fft_std,fft_peak,fft_peak_freq_norm,spectral_centroid,spectral_bandwidth,band_energy_low,band_energy_mid_low,band_energy_mid_high,band_energy_high
341,7,FS,Agitator,BRG_A,DS,1,5120,1160.75,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000417225,0.718665,0.752868,3.27445,5.98275,4.47857,0.0260248,0.131366,1.2539,5.61704,-1.19808,-0.496612,0.473422,1.19894,0.977659,61.7934,73.4331,1190.36,0.00471826,0.283623,0.14997,22506100.0,6858200.0,-10670300.0,18486900.0
342,3,FS,Engine,BRG_A,DS,1,5120,1157.04,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000245063,2.66467,2.64054,9.78577,18.7438,3.68709,0.0446445,-0.22608,1.23299,4.53878,-4.30474,-1.88216,1.86611,4.46117,3.6969,167.694,294.966,6256.89,0.161328,0.284293,0.123697,43696800.0,402361000.0,320842000.0,196128000.0
343,11,DS,Roller,BRG_E,FS,0,512,32.7987,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000169692,0.0954303,0.157364,0.564601,0.496786,3.34959,0.0255805,-0.375668,1.23534,4.12685,-0.180532,-0.0535915,0.0515426,0.187347,0.144189,3.95445,11.2831,428.562,0.144567,0.21661,0.139903,13591100.0,9981600.0,6795180.0,4960370.0
344,2,FS,Pump,BRG_F,DS,0,5120,1102.36,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000599839,1.65335,1.62565,6.05804,11.9281,3.68791,0.0125354,-0.164027,1.2402,4.56448,-2.68319,-1.14905,1.13472,2.70391,2.22317,112.555,175.282,8082.1,0.193233,0.295724,0.15867,81684200.0,140373000.0,55629600.0,120078000.0
345,3,DS,Engine,BRG_E,DS,1,5120,1162.5,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,0,0.000248848,0.562077,0.53027,2.30779,4.0769,4.45374,-0.16346,-0.00860446,1.25464,5.58973,-0.91785,-0.361334,0.378703,0.86099,0.72106,31.2492,65.0232,2412.87,0.027108,0.221115,0.17318,30396500.0,3719550.0,-28337200.0,11491500.0
346,7,FS,Agitator,BRG_A,DS,1,5120,1155.41,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000227166,1.05876,1.10393,4.96986,9.97075,4.49841,0.00820323,0.100962,1.25895,5.66106,-1.78275,-0.739762,0.72752,1.74565,1.46654,83.2224,109.257,1979.79,0.1621,0.277608,0.146461,32017800.0,35978400.0,63028100.0,74400800.0
347,9,DS,Pump,BRG_H,FS,0,6400,1214.08,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,0.000132266,5.84406,5.86438,20.5531,40.4861,3.50068,-0.000138666,-0.0327554,1.2576,4.39261,-9.77952,-3.88007,3.92735,9.81082,7.87609,351.794,663.123,14309.9,0.48655,0.405855,0.109051,12163000.0,50467900.0,229894000.0,4379710000.0
348,7,DS,Agitator,BRG_E,DS,1,5120,1162.44,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000582519,0.356271,0.47251,2.42302,4.69684,5.41443,-0.0604594,0.696964,1.27187,6.88544,-0.70318,-0.285873,0.288554,0.772936,0.614328,30.6136,46.2989,1481.41,0.0476378,0.196683,0.146032,16607200.0,17681800.0,-4458230.0,3199510.0
349,2,FS,Pump,BRG_F,DS,0,5120,1153.65,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.00015495,2.56953,2.62477,7.40694,13.9932,2.86827,0.13193,-1.10127,1.1595,3.29362,-3.81533,-2.17174,2.20808,4.20635,4.31048,106.176,319.271,15725.8,0.203259,0.315971,0.136815,16138600.0,752890000.0,37840000.0,112543000.0
350,9,FS,Pump,BRG_B,FS,0,6400,1185.41,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,3.59885e-05,2.90992,2.90092,13.3025,25.1717,4.46281,0.117531,0.337825,1.26922,5.67962,-4.69061,-1.94629,1.8509,4.782,3.86135,209.476,304.487,11633.9,0.187883,0.204962,0.13351,286786000.0,632057000.0,172777000.0,53026700.0
351,9,FS,Pump,BRG_B,FS,0,6400,1184.94,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000384159,2.22212,2.22358,10.8539,20.5078,4.85875,0.0356136,0.332931,1.27358,6.14723,-3.62931,-1.4607,1.44044,3.70404,2.87964,182.268,218.247,8199.43,0.189331,0.210723,0.135871,204744000.0,323543000.0,142245000.0,23768600.0
352,7,DS,Agitator,BRG_E,DS,1,5120,1167.14,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000456187,1.12102,1.07127,4.06462,7.83238,3.83611,0.0136794,-0.0126841,1.25308,4.80332,-1.8187,-0.745401,0.720999,1.8672,1.42508,66.8201,124.705,3628.89,0.00410106,0.205913,0.131572,82192700.0,32314400.0,56245900.0,6716430.0
353,3,DS,Engine,BRG_E,DS,1,5120,1159.6,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,0,0.000432097,0.584022,0.623963,2.56904,5.08424,4.12994,-0.0952617,0.0127589,1.259,5.23305,-1.0239,-0.404096,0.388329,0.991814,0.811285,37.6485,68.6762,2090.18,0.0266089,0.210955,0.176946,36830100.0,5801690.0,-31327800.0,11884100.0
354,2,DS,Pump,BRG_G,DS,0,5120,1101.69,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000191964,1.89557,1.94962,8.60651,16.6723,4.42772,-0.00153088,0.0411815,1.25445,5.54294,-3.12913,-1.2944,1.28697,3.24672,2.59927,136.236,212.527,4211.7,0.191624,0.377664,0.122645,1157150.0,9329870.0,3277270.0,439040000.0
355,7,DS,Agitator,BRG_E,DS,1,5120,1163.31,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000306235,0.549444,0.551955,2.38908,4.75109,4.32067,-0.0182371,0.209948,1.26662,5.4644,-0.882576,-0.37079,0.374869,0.862749,0.67241,36.8569,60.9796,1844.02,0.0469293,0.180151,0.146398,35305600.0,8661420.0,22049600.0,-18236900.0
356,8,DS,Roller,BRG_D,DS,0,640,1218.83,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,9.63239e-05,0.0896672,0.126146,0.30603,0.286298,3.69351,0.067046,-0.124823,1.24641,4.62128,-0.138799,-0.0389966,0.0440419,0.117773,0.0645812,9.06376,10.1799,258.927,0.209672,0.214952,0.124418,-3846170.0,7608020.0,-11453300.0,-15644500.0
357,3,FS,Engine,BRG_A,DS,1,5120,1164.63,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,7.04555e-05,2.8757,2.87455,10.4987,19.6437,3.63758,-0.0120324,-0.364801,1.22253,4.43565,-4.67789,-2.06222,2.06127,4.70288,4.21979,123.152,347.845,16598.6,0.161444,0.283792,0.128369,18370800.0,571956000.0,298084000.0,203733000.0
358,1,DS,Pump,BRG_K,DS,0,12800,2495.43,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-7.22496e-05,4.80248,4.7953,23.2589,43.0715,4.84994,0.00341958,0.160937,1.26026,6.11342,-7.8154,-3.18882,3.21331,7.78589,6.40188,378.586,479.319,11733.0,0.0949852,0.208279,0.147454,1928770000.0,112434000.0,894250000.0,139026000.0
359,8,FS,Roller,BRG_D,DS,0,640,1085.28,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,8.44072e-06,0.0806689,0.0491647,0.150631,0.423003,4.02517,-0.00164284,-0.0228448,1.25006,5.03852,-0.0995303,-0.0362427,0.0585089,0.113941,0.0568686,4.39628,7.13761,327.648,0.227473,0.215178,0.125743,-273129.0,4072760.0,-36366200.0,5030090.0
360,3,FS,Engine,BRG_A,DS,1,5120,1161.39,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000451291,0.524996,0.571694,2.16788,3.72953,3.55512,-0.0792218,-0.297097,1.2303,4.37934,-0.945547,-0.380746,0.401093,0.965812,0.726986,28.8079,65.3501,3872.3,0.0248079,0.225619,0.167004,29301200.0,414521.0,-92892600.0,-287998.0
361,7,DS,Agitator,BRG_E,DS,1,5120,1158.32,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000251655,0.550388,0.531457,2.8607,4.92113,5.09053,-0.0860982,0.175832,1.25713,6.38242,-0.947486,-0.394576,0.351267,0.918654,0.752009,31.7372,57.737,1593.57,0.0454622,0.178454,0.145474,32980100.0,8655480.0,-41257500.0,5539390.0
362,3,FS,Engine,BRG_A,DS,1,5120,1164.69,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000438478,3.75481,3.69721,11.0784,21.8283,2.96518,0.107198,-0.679237,1.20397,3.5808,-5.86226,-2.83484,2.83834,6.32949,5.6849,169.761,443.104,20664.4,0.161825,0.274796,0.121097,39013400.0,1122040000.0,554959000.0,153061000.0
363,3,FS,Engine,BRG_A,DS,1,5120,1163.55,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.00017924,2.906,2.85189,9.93138,19.2557,3.49012,-0.0075872,-0.222058,1.22769,4.29374,-4.66989,-2.0961,2.08207,4.78995,4.15959,143.613,342.15,16362.1,0.165204,0.287765,0.124892,41661700.0,547395000.0,333051000.0,208618000.0
364,11,FS,Roller,BRG_E,FS,0,512,37.7089,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,4.71077e-05,0.129714,0.113436,0.520728,0.632244,3.86627,-0.0172705,-0.010794,1.25164,4.87003,-0.182963,-0.0623979,0.0702856,0.14903,0.135567,6.86834,12.9983,52.1836,0.0641459,0.235066,0.143281,-586796.0,5017400.0,-8890550.0,-37566100.0
365,9,FS,Pump,BRG_B,FS,0,6400,1185.6,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000181543,2.29735,2.28326,10.6014,21.0415,4.73233,0.0291042,0.325102,1.27302,6.00732,-3.70712,-1.47507,1.4843,3.79661,2.95214,188.472,224.843,5493.2,0.189598,0.207414,0.132335,207402000.0,362092000.0,53661700.0,26140000.0
366,7,FS,Agitator,BRG_A,DS,1,5120,1164.28,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000251481,0.709742,0.685595,2.74381,6.00512,4.18173,0.00209769,0.0336067,1.25787,5.25235,-1.12934,-0.449203,0.469436,1.12528,0.945592,57.2955,71.8008,2336.9,0.0262005,0.270877,0.141941,27974800.0,8205070.0,38167100.0,4312580.0
367,7,DS,Agitator,BRG_E,DS,1,5120,1165.43,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000401936,0.539029,0.535282,2.3996,4.7133,4.61985,0.0222743,0.379922,1.27784,5.91534,-0.848664,-0.321606,0.315855,0.909093,0.662117,32.7107,52.6915,1658.39,0.0466678,0.193674,0.14695,24197700.0,-2865370.0,49851300.0,25705200.0
368,7,FS,Agitator,BRG_A,DS,1,5120,1161.29,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000514809,0.74116,0.756773,3.63154,6.81549,4.57347,0.0318812,0.0577382,1.25864,5.78793,-1.21936,-0.520194,0.51093,1.30262,1.00788,65.1617,79.4391,1985.05,0.0268958,0.274183,0.141571,21510500.0,13673600.0,35827500.0,-8326230.0
369,2,DS,Pump,BRG_G,DS,0,5120,1100.89,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000309312,1.78679,1.76294,7.68374,14.59,4.41429,-0.00683881,0.00701939,1.25891,5.5542,-2.91514,-1.17048,1.14225,2.87714,2.34403,122.237,190.343,2866.9,0.192741,0.361199,0.143623,27946600.0,16178700.0,24856100.0,333275000.0
370,1,DS,Pump,BRG_K,DS,0,12800,2497.97,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000752433,11.2508,11.251,43.5581,85.7293,3.8663,-0.0282174,-0.0219856,1.25001,4.87416,-18.5541,-7.62866,7.58018,18.2651,15.2247,886.83,1134.49,17138.9,0.319196,0.283827,0.128133,2080320000.0,1324180000.0,11541100000.0,1986920000.0
371,7,DS,Agitator,BRG_E,DS,1,2560,1159.08,8192,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000451932,0.747022,0.693466,3.10273,5.54936,4.04304,-0.0110728,-0.0090934,1.24874,5.07332,-1.17559,-0.498577,0.50251,1.14213,0.99473,31.3049,56.0308,1309.66,0.0543486,0.192327,0.148599,17521000.0,5220720.0,9752670.0,-14121400.0
372,2,FS,Pump,BRG_F,DS,0,5120,1101.38,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000587055,1.75262,1.75123,7.09642,13.306,3.90739,0.0299614,-0.292527,1.23282,4.83509,-2.80209,-1.21191,1.23701,2.97198,2.46479,103.26,198.532,10150.6,0.193,0.34576,0.130395,2572460.0,190699000.0,-3695740.0,212889000.0
373,11,FS,Roller,BRG_E,FS,0,512,29.9948,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000147151,0.0957636,0.0947467,0.336196,0.554112,3.78217,0.00156735,-0.112801,1.25151,4.74884,-0.172915,-0.0647197,0.0851425,0.245948,0.132349,8.44802,12.2421,241.615,0.0945252,0.224267,0.142134,660814.0,2928450.0,33282400.0,-18306700.0
374,2,DS,Pump,BRG_G,DS,0,5120,1095.35,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000319842,1.74531,1.71488,7.75228,13.2727,4.56045,0.0306983,0.110529,1.25996,5.73725,-2.73022,-1.11774,1.12665,2.79522,2.23708,124.074,181.494,2641.72,0.0109074,0.357351,0.145731,35377900.0,23616600.0,51399900.0,314829000.0
375,9,DS,Pump,BRG_H,FS,0,6400,1170.33,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,3.20184e-05,6.84796,6.87462,23.3395,45.9338,3.36305,0.00375815,0.0365265,1.26163,4.27354,-11.5571,-4.44712,4.49732,11.4014,8.94359,360.192,799.36,16556.5,0.492206,0.407393,0.10824,31027000.0,46746600.0,326325000.0,5942860000.0
376,7,FS,Agitator,BRG_A,DS,1,5120,1165.08,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000500645,0.635809,0.699558,2.62701,5.09901,4.08962,0.00743044,-0.130318,1.24951,5.1413,-1.06962,-0.449751,0.432092,1.0797,0.846524,57.5648,60.4186,2644.32,0.0256268,0.275497,0.137088,12647200.0,15406100.0,-14788700.0,-17559300.0
377,7,DS,Agitator,BRG_E,DS,1,5120,1163.92,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000517966,0.762167,0.78519,2.95458,5.83178,3.8422,-0.00729238,-0.0883209,1.24657,4.80807,-1.23549,-0.532644,0.523423,1.27234,1.07644,54.7497,85.169,1546.22,0.105333,0.206926,0.142201,30047600.0,31946700.0,47746100.0,9590600.0
378,2,FS,Pump,BRG_F,DS,0,5120,1133.27,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000370781,2.37005,2.33802,6.5517,13.297,2.83821,0.0599847,-1.032,1.1694,3.2905,-3.57161,-1.93169,1.97334,3.76308,3.91415,102.053,282.973,9880.32,0.197749,0.320984,0.136649,15602200.0,600122000.0,45072200.0,93092700.0
379,2,FS,Pump,BRG_F,DS,0,5120,1120.57,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000126803,2.10248,2.13317,6.03956,12.1222,2.87787,-0.044844,-0.90228,1.17913,3.38595,-3.44329,-1.69629,1.71102,3.25652,3.36981,94.1004,249.086,15808.7,0.198729,0.314903,0.142358,13633300.0,444175000.0,3784990.0,112661000.0
380,2,DS,Pump,BRG_G,DS,0,5120,1098.61,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000267812,1.70472,1.68693,6.94222,13.4871,4.07093,0.0226337,0.0107273,1.25302,5.09975,-2.83443,-1.14203,1.1474,2.82946,2.29859,122.483,185.905,3756.85,0.192573,0.359008,0.145567,37336000.0,19322300.0,34483300.0,326497000.0
381,11,DS,Roller,BRG_E,FS,0,512,34.1357,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000159905,0.139554,0.0984238,0.316042,0.653294,3.95308,0.0154377,-0.0126555,1.25099,4.97839,-0.193832,-0.0603009,0.0728666,0.120573,0.132829,4.44626,3.13242,216.199,0.0963982,0.228349,0.142077,1492580.0,-5027590.0,-55351700.0,-5840.04
382,8,DS,Roller,BRG_D,DS,0,640,1198.73,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,0.000327973,0.0601938,0.0892912,0.553099,0.810525,7.61585,0.018119,3.53507,1.32985,10.1207,-0.103321,-0.0706862,0.0176347,0.0768833,0.0935553,2.88536,7.85322,252.272,0.252401,0.245904,0.128825,3140020.0,11117800.0,-12626400.0,-3454620.0
383,8,DS,Roller,BRG_D,DS,0,640,1120.87,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000379684,0.048227,0.0263019,0.134433,0.455432,3.62532,-0.0240569,-0.0962121,1.24909,4.54917,-0.0865754,-0.042437,0.0457286,0.0938156,0.0854887,4.27243,6.32489,193.965,0.121148,0.215653,0.123416,-4492270.0,10955900.0,-16283200.0,-8045800.0
384,3,FS,Engine,BRG_A,DS,1,5120,1163.79,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000265366,0.582408,0.581301,2.153,4.16261,3.54105,-0.0767013,-0.352419,1.23028,4.36314,-0.962669,-0.408237,0.388216,0.914457,0.861715,33.3689,68.2306,4266.08,0.0262068,0.227108,0.16861,41631600.0,2238550.0,32790600.0,5999330.0
385,1,DS,Pump,BRG_K,DS,0,12800,2477.71,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,0.000459734,4.74151,4.78619,19.9492,38.4818,4.18328,0.0553008,0.114065,1.25821,5.26693,-7.74663,-3.21954,3.18023,7.97559,6.39603,368.068,482.794,17236.3,0.0342884,0.202431,0.147426,2070860000.0,117741000.0,730994000.0,128258000.0
386,2,FS,Pump,BRG_F,DS,0,5120,1105.29,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,6.88677e-05,1.95293,1.95412,6.07242,12.2947,3.14824,-0.0508948,-0.748008,1.19747,3.72455,-3.17446,-1.51975,1.50551,3.10799,3.0685,96.7615,233.057,11994.2,0.195193,0.326754,0.13808,23223900.0,356836000.0,15041200.0,104871000.0
387,9,DS,Pump,BRG_H,FS,0,6400,1215.3,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,8.38809e-05,6.28128,6.26238,22.2345,44.2168,3.53469,-0.0099801,0.024787,1.25237,4.4148,-10.4176,-4.23419,4.28228,10.3736,8.48498,371.001,715.418,8747.11,0.4939,0.407609,0.105352,21942700.0,50835400.0,320367000.0,4897880000.0
388,7,DS,Agitator,BRG_E,DS,1,5120,1162.65,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,6.84328e-05,0.391702,0.382787,1.68757,3.12922,4.00467,0.0159881,0.0156596,1.25535,5.03383,-0.565308,-0.248639,0.267542,0.667517,0.511582,26.7669,43.7086,1270.2,0.0473434,0.199217,0.143124,6974590.0,8958020.0,46217600.0,7678920.0
389,2,FS,Pump,BRG_F,DS,0,5120,1101.56,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000231194,1.36768,1.35327,5.33205,10.1602,3.77112,-0.0428821,-0.116234,1.24585,4.72045,-2.20733,-0.943815,0.955124,2.20745,1.88236,98.8809,149.34,5993.61,0.191628,0.307146,0.157019,66388200.0,66290000.0,12138200.0,119161000.0
390,9,FS,Pump,BRG_B,FS,0,6400,1207.52,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000108608,3.63042,3.65051,16.7575,31.3733,4.59391,0.0115906,0.486045,1.27309,5.84862,-5.90294,-2.38053,2.40502,5.99016,4.75203,271.645,382.348,14440.0,0.195205,0.225261,0.137835,349123000.0,1053180000.0,164558000.0,161700000.0
391,3,FS,Engine,BRG_A,DS,1,5120,1164.25,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000274801,1.84661,1.82423,7.42743,13.5575,4.02947,-0.115519,-0.0776845,1.24952,5.01689,-3.05017,-1.21615,1.28103,2.89099,2.52375,120.899,209.028,6259.13,0.160277,0.297722,0.133662,21647200.0,165177000.0,107995000.0,191841000.0
392,3,FS,Engine,BRG_A,DS,1,5120,1158.4,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000459272,0.671645,0.633474,2.5948,4.48323,3.89666,-0.0976641,-0.0699597,1.24434,4.86778,-1.10871,-0.446264,0.45967,1.01956,0.86048,40.6185,72.7455,3117.94,0.025408,0.213837,0.170861,44758200.0,10191200.0,5830080.0,-1000120.0
393,2,DS,Pump,BRG_G,DS,0,5120,1112.3,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000219577,2.02791,1.97962,8.62869,15.5914,4.34609,-0.0357289,0.0131707,1.25119,5.41074,-3.32754,-1.35842,1.37949,3.23395,2.68091,132.071,219.805,5599.22,0.196051,0.368106,0.126619,10458500.0,112878000.0,36451000.0,386335000.0
394,7,FS,Agitator,BRG_A,DS,1,5120,1160.77,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000198379,0.806741,0.732154,2.8396,5.4825,3.71088,-0.000516917,-0.0711469,1.25192,4.64267,-1.25884,-0.508477,0.515467,1.22568,1.06812,64.5574,79.2223,2266.13,0.0257433,0.266935,0.144467,28940900.0,1184840.0,50836100.0,20978600.0
395,7,DS,Agitator,BRG_E,DS,1,5120,1163.05,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000593155,0.507499,0.416711,1.74809,3.46406,4.08271,0.0497025,0.0958329,1.25509,5.14094,-0.637984,-0.303282,0.3062,0.704114,0.544225,30.0951,45.3879,1452.14,0.0442702,0.20153,0.144202,16855200.0,-1234970.0,-2312740.0,-30777100.0
396,7,DS,Agitator,BRG_E,DS,1,5120,1162.62,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000174092,0.864572,0.915365,4.063,7.21341,4.9665,-0.0395688,0.203993,1.26028,6.23829,-1.35036,-0.571077,0.545508,1.39107,1.17554,53.5525,95.6031,2888.52,0.0261083,0.199276,0.135855,54603200.0,11801800.0,-24562900.0,4050590.0
397,3,DS,Engine,BRG_E,DS,1,5120,1163.07,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,3,0.000163511,2.13261,2.1112,6.99274,13.2255,3.32657,0.0198042,-0.277067,1.24103,4.0971,-3.56377,-1.44488,1.49772,3.56229,2.9185,95.6924,254.938,8804.04,0.139782,0.221604,0.112939,85508400.0,350331000.0,137795000.0,39048.0
398,8,FS,Roller,BRG_D,DS,0,640,1123.18,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000101263,0.0739883,0.0601039,0.128839,0.261599,4.29413,0.00283617,0.0234722,1.24981,5.39179,-0.0412195,-0.0395715,0.0493533,0.0868412,0.121629,7.37549,3.61069,520.578,0.238539,0.222685,0.123872,-3603110.0,-7833120.0,14602300.0,-2054840.0
399,3,FS,Engine,BRG_A,DS,1,5120,1160.56,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000192236,0.599343,0.584629,2.37859,3.96583,3.70333,-0.0994967,-0.34362,1.22878,4.55729,-0.980933,-0.3912,0.434136,0.973812,0.862213,31.5223,71.5805,4310.94,0.0242715,0.218953,0.165625,35715600.0,4355900.0,-23627400.0,3107820.0
400,7,DS,Agitator,BRG_E,DS,1,5120,1161.73,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000545099,0.648646,0.599438,2.24433,4.7173,3.76782,0.00263408,-0.206396,1.24278,4.67812,-1.01333,-0.442059,0.475958,0.978139,0.776599,41.931,70.7351,1627.3,0.0459691,0.198847,0.135895,12009700.0,23962000.0,55127200.0,6486790.0
401,9,DS,Pump,BRG_H,FS,0,6400,1177.36,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-0.00020536,6.95966,6.94217,25.5121,49.8184,3.68047,-0.00391588,0.116278,1.26395,4.64956,-11.5876,-4.53626,4.53381,11.5227,9.04425,369.798,812.722,17075.1,0.49767,0.409088,0.108428,29900700.0,50469600.0,217782000.0,6178170000.0
402,1,DS,Pump,BRG_K,DS,0,12800,2517.27,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000392311,11.5434,11.5441,52.0289,101.903,4.51724,-0.0373221,0.0647946,1.25705,5.60155,-19.0451,-7.74398,7.77153,18.7846,15.4724,892.995,1176.14,16997.6,0.323837,0.283263,0.128084,2117800000.0,1252400000.0,12510100000.0,2048660000.0
403,8,FS,Roller,BRG_D,DS,0,640,1107.59,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000575777,0.0347196,0.0496379,0.549513,0.130442,5.08346,-0.0155973,0.245472,1.26419,6.43163,0.0211917,-0.0177158,0.0526326,0.138889,0.115518,0.605573,3.42727,93.731,0.120022,0.21793,0.126402,8591600.0,4584150.0,-18825100.0,3713240.0
404,7,FS,Agitator,BRG_A,DS,1,5120,1162.48,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000146522,0.878528,0.901804,3.65796,7.79753,3.95317,0.00819616,0.000224544,1.25554,5.0061,-1.49507,-0.636344,0.617704,1.48614,1.2157,69.4577,87.5936,2929.32,0.164089,0.281903,0.143856,25182000.0,42259200.0,-41543500.0,-4058630.0
405,7,FS,Agitator,BRG_A,DS,1,5120,1158.5,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,1.10595e-05,1.33517,1.36611,4.82746,9.47993,3.68203,-0.0211905,-0.111019,1.24122,4.55421,-2.23381,-0.913589,0.946577,2.17649,1.86364,74.1577,154.143,4262.45,0.399398,0.311737,0.138771,18374000.0,40368500.0,63327300.0,164414000.0
406,8,FS,Roller,BRG_D,DS,0,640,1088.88,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000429511,0.0757207,0.0497233,0.383252,0.652314,4.85695,0.00524732,-0.271562,1.22499,5.96806,-0.20084,-0.0540264,0.0614469,0.0961296,0.0947607,2.0756,10.6551,609.5,0.228252,0.21854,0.1245,-4442890.0,-2514580.0,-13729900.0,-11915000.0
407,7,DS,Agitator,BRG_E,DS,1,5120,1160.91,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000186847,0.364468,0.341541,1.63951,3.09393,4.40669,-0.0313633,-0.0368467,1.25361,5.50075,-0.63649,-0.262154,0.263127,0.671746,0.510138,22.614,38.4475,978.014,0.0458853,0.197672,0.141656,11575400.0,10121500.0,4995260.0,582115.0
408,9,FS,Pump,BRG_B,FS,0,6400,1183.3,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000164478,3.20427,3.18077,14.0879,26.9737,4.48955,0.148645,0.476472,1.26797,5.65702,-5.05809,-2.10133,2.08029,5.29425,4.20312,234.607,330.418,12920.5,0.189525,0.206284,0.13465,368679000.0,766273000.0,174958000.0,97259300.0
409,7,DS,Agitator,BRG_E,DS,1,5120,1159.46,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000566618,0.34526,0.474568,1.70242,3.63133,4.31955,0.0018231,0.0346977,1.26085,5.44326,-0.638995,-0.286165,0.282169,0.726205,0.613991,34.3712,51.8526,1486.38,0.0453266,0.200453,0.144365,12466600.0,-290967.0,-6403120.0,15075200.0
410,3,FS,Engine,BRG_A,DS,1,5120,1157.81,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000246646,0.604097,0.620851,2.7536,5.33479,4.30897,0.0576491,0.0579924,1.24806,5.36715,-1.00636,-0.420685,0.414361,0.989127,0.827765,36.5851,71.612,3133.75,0.0254956,0.234608,0.177248,41879900.0,-4972710.0,-43474400.0,-12835800.0
