date,year,month,day,hour,day_of_week,is_weekend,season,city,station,latitude,longitude,temperature,humidity,wind_speed,visibility,aqi,id
2022-09-03,2022,9,3,23,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,32.7,75,8.1,6.7,131,33683
2022-12-13,2022,12,13,18,Sunday,1,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,17.9,56,6.4,1.5,500,33684
2027-10-19,2027,10,19,18,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,29.3,28,8.4,0.6,500,33685
2022-07-21,2022,7,21,6,Tuesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,28.1,99,7.6,6.4,96,33686
2026-05-03,2026,5,3,12,Friday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,43.2,37,17.9,4.9,140,33687
2026-11-20,2026,11,20,18,Wednesday,0,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,20.0,64,6.7,0.8,500,33688
2026-02-27,2026,2,27,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,9.3,100,2.4,2.1,373,33689
2022-03-26,2022,3,26,12,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,28.9,39,19.5,3.1,282,33690
2026-05-09,2026,5,9,23,Thursday,0,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,36.8,21,16.0,4.9,218,33691
2027-01-05,2027,1,5,23,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,12.9,47,6.0,0.8,500,33692
2023-10-30,2023,10,30,12,Saturday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,33.7,36,10.5,1.5,500,33693
2025-09-22,2025,9,22,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,24.9,87,5.7,6.3,88,33694
2025-01-21,2025,1,21,12,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,18.7,52,6.4,2.0,495,33695
2023-09-20,2023,9,20,6,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,25.7,87,4.4,9.9,74,33696
2025-07-24,2025,7,24,23,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,32.7,91,12.9,9.8,29,33697
2024-05-18,2024,5,18,6,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,30.7,38,7.6,4.4,187,33698
2027-05-18,2027,5,18,23,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,37.6,30,21.0,4.3,137,33699
2023-12-06,2023,12,6,18,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,14.6,65,3.6,1.0,500,33700
2026-03-30,2026,3,30,18,Saturday,1,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,25.6,23,18.4,2.7,306,33701
2025-05-22,2025,5,22,18,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,37.5,29,18.8,3.3,303,33702
2022-10-25,2022,10,25,23,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,29.5,36,11.2,1.3,500,33703
2026-11-29,2026,11,29,18,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,22.4,46,5.6,0.9,500,33704
2022-04-25,2022,4,25,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,26.4,48,9.2,7.8,133,33705
2026-06-07,2026,6,7,12,Friday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,43.4,79,21.8,7.9,117,33706
2023-06-21,2023,6,21,6,Monday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,33.6,87,7.6,4.6,137,33707
2024-02-22,2024,2,22,12,Tuesday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,22.7,53,7.8,4.4,320,33708
2023-07-14,2023,7,14,12,Wednesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,36.5,83,16.5,4.6,103,33709
2024-08-26,2024,8,26,18,Saturday,1,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,33.9,86,9.9,6.5,33,33710
2025-04-11,2025,4,11,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,33.6,27,12.1,3.3,237,33711
2025-02-11,2025,2,11,12,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,22.5,46,7.7,1.1,422,33712
2022-02-13,2022,2,13,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,15.4,49,3.7,2.4,354,33713
2022-08-26,2022,8,26,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,33.3,79,15.5,6.9,55,33714
2027-04-03,2027,4,3,23,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,30.9,40,13.1,5.0,155,33715
2023-12-24,2023,12,24,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,14.5,48,4.6,0.7,500,33716
2023-08-22,2023,8,22,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,31.8,81,15.8,12.5,60,33717
2027-08-03,2027,8,3,12,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,38.0,75,16.7,8.5,80,33718
2027-01-17,2027,1,17,23,Friday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,14.6,46,6.2,1.4,500,33719
2026-07-28,2026,7,28,6,Sunday,1,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,28.0,100,9.5,11.3,71,33720
2025-04-08,2025,4,8,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,25.7,37,9.7,6.7,190,33721
2022-08-18,2022,8,18,12,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,36.2,77,22.2,7.0,31,33722
2026-04-13,2026,4,13,6,Saturday,1,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,24.5,51,10.0,6.9,93,33723
2026-08-18,2026,8,18,23,Sunday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,33.5,76,14.5,7.7,71,33724
2027-10-27,2027,10,27,18,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,26.1,20,8.1,0.9,500,33725
2023-08-14,2023,8,14,23,Saturday,1,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,32.2,89,16.7,12.9,42,33726
2027-05-22,2027,5,22,6,Thursday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,33.9,40,7.5,7.9,131,33727
2025-05-26,2025,5,26,18,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,38.4,40,10.6,5.3,219,33728
2023-04-18,2023,4,18,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,27.2,36,8.1,4.2,152,33729
2022-04-27,2022,4,27,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,30.6,32,13.5,7.3,181,33730
2026-04-05,2026,4,5,23,Friday,0,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,30.0,32,13.9,7.8,133,33731
2025-06-05,2025,6,5,12,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,41.4,84,19.9,6.6,122,33732
2023-04-14,2023,4,14,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,31.4,24,11.2,7.8,195,33733
2023-07-24,2023,7,24,12,Saturday,1,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,38.5,81,22.4,9.3,40,33734
2026-06-11,2026,6,11,12,Tuesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,41.2,74,14.3,5.2,117,33735
2024-10-24,2024,10,24,18,Tuesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,27.8,36,10.9,1.2,500,33736
2025-03-09,2025,3,9,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,18.4,38,11.0,3.7,280,33737
2027-09-01,2027,9,1,12,Monday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,34.8,72,16.2,6.4,104,33738
2027-03-07,2027,3,7,12,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,27.5,37,16.0,6.1,161,33739
2026-10-19,2026,10,19,6,Saturday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,22.6,37,5.3,1.9,374,33740
2025-02-17,2025,2,17,12,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,20.4,53,9.3,4.7,328,33741
2027-04-12,2027,4,12,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,33.4,22,18.5,7.8,107,33742
2024-06-25,2024,6,25,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,38.5,78,11.5,4.1,113,33743
2023-12-14,2023,12,14,6,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,11.4,100,2.7,0.8,500,33744
2026-08-07,2026,8,7,23,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,32.3,82,12.4,14.3,67,33745
2025-10-31,2025,10,31,18,Wednesday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,20.2,46,4.7,1.4,500,33746
2025-09-14,2025,9,14,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,31.4,82,9.9,11.4,97,33747
2026-03-31,2026,3,31,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,18.1,37,6.7,4.4,200,33748
2027-02-27,2027,2,27,23,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,17.0,50,4.8,1.8,375,33749
2027-04-22,2027,4,22,12,Tuesday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,38.1,30,17.4,7.4,116,33750
2024-06-08,2024,6,8,23,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,38.4,65,13.4,7.9,48,33751
2024-01-06,2024,1,6,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,17.6,59,7.4,3.3,351,33752
2026-11-11,2026,11,11,18,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,22.9,56,5.3,1.3,500,33753
2025-04-16,2025,4,16,12,Monday,0,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,36.6,39,30.3,6.0,103,33754
2022-09-04,2022,9,4,23,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,30.5,83,5.9,8.0,108,33755
2023-03-31,2023,3,31,23,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,22.1,35,13.0,2.0,308,33756
2025-04-25,2025,4,25,12,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,37.3,25,16.8,7.5,81,33757
2025-08-07,2025,8,7,6,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,27.1,100,5.3,14.4,74,33758
2027-09-22,2027,9,22,6,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,27.3,83,4.2,11.4,57,33759
2023-08-14,2023,8,14,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,31.6,78,14.0,13.5,36,33760
2027-06-14,2027,6,14,6,Saturday,1,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,30.5,89,7.6,4.4,99,33761
2025-10-05,2025,10,5,23,Friday,0,post_monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,27.8,27,5.7,4.3,352,33762
2024-10-20,2024,10,20,23,Friday,0,post_monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,27.1,23,7.5,0.9,500,33763
2022-01-14,2022,1,14,23,Wednesday,0,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,14.1,50,6.6,1.0,500,33764
2026-08-22,2026,8,22,23,Thursday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,33.6,80,15.5,11.9,68,33765
2024-08-12,2024,8,12,23,Saturday,1,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,33.3,86,14.9,8.8,34,33766
2025-12-31,2025,12,31,23,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,15.7,64,3.6,0.8,500,33767
2023-09-04,2023,9,4,18,Saturday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,32.4,74,7.2,6.9,122,33768
2025-03-23,2025,3,23,18,Friday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,24.5,36,15.3,4.6,307,33769
2025-02-24,2025,2,24,12,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,22.3,55,9.8,3.3,358,33770
2026-05-13,2026,5,13,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,32.8,35,10.0,4.6,136,33771
2026-03-10,2026,3,10,18,Sunday,1,summer,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,26.0,39,16.9,3.6,309,33772
2022-02-05,2022,2,5,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,20.5,54,10.1,2.1,358,33773
2024-11-01,2024,11,1,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,14.6,100,2.4,0.4,500,33774
2024-04-27,2024,4,27,12,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,36.6,30,30.4,4.3,112,33775
2027-12-21,2027,12,21,6,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,9.4,100,3.6,1.3,500,33776
2026-12-05,2026,12,5,6,Thursday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,11.0,97,2.7,1.2,500,33777
2027-03-20,2027,3,20,12,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,27.2,22,24.7,7.9,219,33778
2027-01-09,2027,1,9,23,Thursday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,12.1,62,4.3,0.8,500,33779
2023-06-09,2023,6,9,6,Wednesday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,30.9,84,8.9,5.7,125,33780
2024-07-18,2024,7,18,23,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,34.8,78,12.9,14.6,56,33781
2026-01-22,2026,1,22,18,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,13.8,64,4.5,2.1,395,33782
2022-09-24,2022,9,24,6,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,26.1,82,5.3,10.1,80,33783
2022-01-06,2022,1,6,23,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,15.1,60,6.4,1.5,500,33784
2024-04-16,2024,4,16,6,Sunday,1,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,26.5,41,11.0,6.0,127,33785
2024-03-05,2024,3,5,18,Sunday,1,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,25.2,22,20.5,3.1,278,33786
2026-04-23,2026,4,23,23,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,32.7,40,20.3,5.0,123,33787
2026-03-12,2026,3,12,18,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,23.0,21,10.6,3.3,309,33788
2022-12-18,2022,12,18,12,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,22.1,64,7.8,2.8,426,33789
2022-07-07,2022,7,7,12,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,37.0,95,24.3,12.1,103,33790
2022-01-04,2022,1,4,6,Sunday,1,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,7.3,100,2.1,1.0,500,33791
2026-05-19,2026,5,19,23,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,37.2,28,17.0,7.3,231,33792
2023-03-10,2023,3,10,6,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,19.6,54,10.8,4.0,279,33793
2025-12-16,2025,12,16,18,Sunday,1,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,15.9,55,5.2,1.9,404,33794
2026-03-09,2026,3,9,12,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,28.8,35,18.7,5.3,154,33795
2023-01-02,2023,1,2,12,Saturday,1,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,17.4,49,7.5,4.6,360,33796
2025-08-07,2025,8,7,23,Tuesday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,32.0,76,14.4,7.1,32,33797
2027-03-26,2027,3,26,12,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,29.1,23,26.5,7.1,131,33798
2024-04-18,2024,4,18,6,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,25.3,37,7.1,4.7,167,33799
2024-03-23,2024,3,23,12,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,28.0,37,21.2,7.7,203,33800
2026-01-16,2026,1,16,18,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,15.6,51,6.2,2.0,500,33801
2026-11-06,2026,11,6,18,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,20.7,57,5.9,1.0,500,33802
2022-05-19,2022,5,19,23,Tuesday,0,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,37.6,30,18.2,3.4,274,33803
2023-10-10,2023,10,10,18,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,27.7,22,5.7,4.8,334,33804
2026-09-02,2026,9,2,6,Monday,0,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,27.0,88,4.4,8.1,57,33805
2026-02-20,2026,2,20,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,9.9,100,2.3,1.0,448,33806
2024-02-14,2024,2,14,18,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,18.5,56,4.7,3.6,358,33807
2026-09-22,2026,9,22,18,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,32.2,85,7.4,4.2,92,33808
2025-10-24,2025,10,24,18,Wednesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,28.7,35,8.6,3.0,463,33809
2026-10-11,2026,10,11,23,Friday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,28.2,34,10.8,2.1,352,33810
2026-05-11,2026,5,11,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,37.9,33,13.8,7.7,128,33811
2025-02-26,2025,2,26,6,Monday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,12.9,100,3.7,1.4,367,33812
2027-09-10,2027,9,10,23,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,32.5,75,6.1,10.9,49,33813
2023-09-28,2023,9,28,18,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,33.4,71,6.1,7.0,119,33814
2022-04-17,2022,4,17,23,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,32.2,35,13.6,5.1,149,33815
2027-03-29,2027,3,29,12,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,28.0,35,21.7,2.7,268,33816
2023-02-21,2023,2,21,23,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,18.6,58,6.0,4.1,339,33817
2025-02-20,2025,2,20,18,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,17.4,63,6.1,2.2,392,33818
2027-01-22,2027,1,22,12,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,19.4,52,9.5,2.3,361,33819
2022-05-23,2022,5,23,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,31.3,46,7.1,4.4,168,33820
2023-05-21,2023,5,21,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,30.1,47,10.7,6.3,204,33821
2023-10-07,2023,10,7,12,Thursday,0,post_monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,32.3,31,14.0,3.2,321,33822
2026-09-09,2026,9,9,23,Monday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,30.6,70,8.6,6.9,99,33823
2024-10-20,2024,10,20,12,Friday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,34.0,27,11.6,1.4,500,33824
2023-03-20,2023,3,20,18,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,25.9,20,19.2,2.9,303,33825
2027-04-29,2027,4,29,23,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,33.6,34,15.0,4.1,135,33826
2023-08-04,2023,8,4,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,31.5,94,9.5,7.6,111,33827
2027-10-04,2027,10,4,23,Saturday,1,post_monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,29.2,21,8.4,2.2,326,33828
2026-01-14,2026,1,14,18,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,12.3,58,6.2,2.8,433,33829
2027-01-10,2027,1,10,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,12.9,56,5.4,1.0,500,33830
2022-10-29,2022,10,29,6,Thursday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,23.4,41,4.1,0.8,500,33831
2024-08-29,2024,8,29,18,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,30.2,82,11.8,12.2,35,33832
2023-06-25,2023,6,25,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,32.5,81,6.1,4.7,104,33833
2026-10-03,2026,10,3,6,Thursday,0,post_monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,23.0,46,4.2,4.2,345,33834
2024-01-30,2024,1,30,12,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,17.2,63,7.2,1.2,420,33835
2025-11-03,2025,11,3,18,Saturday,1,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,20.4,60,5.3,0.6,500,33836
2026-03-04,2026,3,4,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,24.0,37,13.7,2.3,300,33837
2026-06-20,2026,6,20,6,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,30.7,99,7.8,6.4,128,33838
2027-12-09,2027,12,9,18,Tuesday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,15.9,50,5.8,1.2,500,33839
2027-09-18,2027,9,18,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,33.5,66,10.4,7.1,149,33840
2022-12-20,2022,12,20,23,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,17.3,47,6.3,0.8,500,33841
2022-04-12,2022,4,12,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,26.7,37,10.0,6.3,182,33842
2022-06-17,2022,6,17,23,Wednesday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,36.6,65,16.6,4.5,115,33843
2027-12-11,2027,12,11,23,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,17.1,63,6.2,0.7,500,33844
2025-03-26,2025,3,26,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,16.1,50,9.9,4.3,248,33845
2024-02-25,2024,2,25,18,Friday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,18.6,57,4.8,5.0,361,33846
2022-04-03,2022,4,3,12,Friday,0,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,35.8,24,18.9,7.1,114,33847
2022-05-07,2022,5,7,6,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,32.2,45,9.3,7.6,197,33848
2024-12-08,2024,12,8,12,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,21.9,62,9.8,2.0,500,33849
2022-02-17,2022,2,17,6,Tuesday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,11.6,100,3.5,1.5,411,33850
2026-03-21,2026,3,21,6,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,16.4,43,12.1,4.0,322,33851
2024-09-26,2024,9,26,18,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,30.9,66,6.2,4.5,127,33852
2023-07-20,2023,7,20,23,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,34.4,93,16.4,5.4,108,33853
2025-12-21,2025,12,21,18,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,17.3,48,5.0,0.6,500,33854
2022-05-18,2022,5,18,6,Monday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,33.7,43,8.1,7.9,213,33855
2026-08-21,2026,8,21,18,Wednesday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,32.1,93,8.9,10.7,35,33856
2027-12-10,2027,12,10,6,Wednesday,0,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,9.2,100,2.3,0.5,500,33857
2023-10-04,2023,10,4,6,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,20.4,44,3.7,4.8,343,33858
2022-06-12,2022,6,12,12,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,41.7,65,21.6,7.7,115,33859
2023-12-22,2023,12,22,12,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,21.4,46,6.2,2.1,458,33860
2025-02-22,2025,2,22,6,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,12.7,97,3.6,1.6,421,33861
